### Raw data #######################################
#   nrec = 10001                                   #
#   delta_t = 0.1000000                            #
####################################################
#       [1]t              [2]Re[u]         [3]Im[u]     [4]Re[du/dt]     [5]Im[du/dt]         [6]Re[f]         [7]Im[f]
    813.1000        0.4231979E-002  -0.2211804E-001   0.8339983E-003   0.2710851E-002   0.1077304E-002   0.2708708E-002
    813.2000        0.4320892E-002  -0.2185057E-001   0.9435194E-003   0.2638870E-002   0.1180757E-002   0.2636687E-002
    813.3000        0.4420514E-002  -0.2159014E-001   0.1047978E-002   0.2570474E-002   0.1279680E-002   0.2568200E-002
    813.4000        0.4530279E-002  -0.2133630E-001   0.1146173E-002   0.2507394E-002   0.1372885E-002   0.2504990E-002
    813.5000        0.4649499E-002  -0.2108843E-001   0.1236882E-002   0.2451447E-002   0.1459163E-002   0.2448897E-002
    813.6000        0.4777366E-002  -0.2084571E-001   0.1318902E-002   0.2404493E-002   0.1537323E-002   0.2401800E-002
    813.7000        0.4912952E-002  -0.2060717E-001   0.1391095E-002   0.2368375E-002   0.1606233E-002   0.2365576E-002
    813.8000        0.5055223E-002  -0.2037162E-001   0.1452421E-002   0.2344870E-002   0.1664859E-002   0.2342038E-002
    813.9000        0.5203044E-002  -0.2013772E-001   0.1501971E-002   0.2335631E-002   0.1712293E-002   0.2332885E-002
    814.0000        0.5355199E-002  -0.1990396E-001   0.1538994E-002   0.2342137E-002   0.1747781E-002   0.2339647E-002
    814.1000        0.5510405E-002  -0.1966872E-001   0.1562908E-002   0.2365636E-002   0.1770735E-002   0.2363635E-002
    814.2000        0.5667330E-002  -0.1943024E-001   0.1573308E-002   0.2407100E-002   0.1780739E-002   0.2405888E-002
    814.3000        0.5824609E-002  -0.1918668E-001   0.1569965E-002   0.2467166E-002   0.1777549E-002   0.2467120E-002
    814.4000        0.5980863E-002  -0.1893618E-001   0.1552822E-002   0.2546091E-002   0.1761086E-002   0.2547671E-002
    814.5000        0.6134716E-002  -0.1867684E-001   0.1521979E-002   0.2643700E-002   0.1731425E-002   0.2647449E-002
    814.6000        0.6284810E-002  -0.1840683E-001   0.1477685E-002   0.2759339E-002   0.1688786E-002   0.2765888E-002
    814.7000        0.6429818E-002  -0.1812441E-001   0.1420326E-002   0.2891837E-002   0.1633518E-002   0.2901903E-002
    814.8000        0.6568457E-002  -0.1782796E-001   0.1350411E-002   0.3039490E-002   0.1566087E-002   0.3053869E-002
    814.9000        0.6699502E-002  -0.1751608E-001   0.1268560E-002   0.3200051E-002   0.1487069E-002   0.3219612E-002
    815.0000        0.6821795E-002  -0.1718761E-001   0.1175498E-002   0.3370769E-002   0.1397137E-002   0.3396443E-002
    815.1000        0.6934255E-002  -0.1684170E-001   0.1072041E-002   0.3548445E-002   0.1297051E-002   0.3581208E-002
    815.2000        0.7035886E-002  -0.1647781E-001   0.9590898E-003   0.3729523E-002   0.1187655E-002   0.3770383E-002
    815.3000        0.7125789E-002  -0.1609580E-001   0.8376230E-003   0.3910216E-002   0.1069861E-002   0.3960194E-002
    815.4000        0.7203162E-002  -0.1569591E-001   0.7086896E-003   0.4086639E-002   0.9446562E-003   0.4146748E-002
    815.5000        0.7267315E-002  -0.1527875E-001   0.5734079E-003   0.4254948E-002   0.8130919E-003   0.4326180E-002
    815.6000        0.7317672E-002  -0.1484531E-001   0.4329654E-003   0.4411469E-002   0.6762905E-003   0.4494780E-002
    815.7000        0.7353778E-002  -0.1439696E-001   0.2886200E-003   0.4552806E-002   0.5354471E-003   0.4649098E-002
    815.8000        0.7375310E-002  -0.1393536E-001   0.1417019E-003   0.4675907E-002   0.3918327E-003   0.4786026E-002
    815.9000        0.7382079E-002  -0.1346247E-001  -0.6388062E-005   0.4778113E-002   0.2467953E-003   0.4902833E-002
    816.0000        0.7374042E-002  -0.1298051E-001  -0.1541859E-003   0.4857160E-002   0.1017534E-003   0.4997184E-002
    816.1000        0.7351302E-002  -0.1249188E-001  -0.3001811E-003   0.4911173E-002  -0.4181813E-004   0.5067126E-002
    816.2000        0.7314117E-002  -0.1199916E-001  -0.4428430E-003   0.4938638E-002  -0.1824138E-003   0.5111065E-002
    816.3000        0.7262895E-002  -0.1150507E-001  -0.5806570E-003   0.4938377E-002  -0.3185325E-003   0.5127744E-002
    816.4000        0.7198196E-002  -0.1101244E-001  -0.7121675E-003   0.4909527E-002  -0.4487204E-003   0.5116215E-002
    816.5000        0.7120717E-002  -0.1052414E-001  -0.8360243E-003   0.4851523E-002  -0.5716177E-003   0.5075829E-002
    816.6000        0.7031286E-002  -0.1004311E-001  -0.9510256E-003   0.4764090E-002  -0.6860026E-003   0.5006223E-002
    816.7000        0.6930841E-002  -0.9572304E-002  -0.1056155E-002   0.4647243E-002  -0.7908302E-003   0.4907325E-002
    816.8000        0.6820411E-002  -0.9114636E-002  -0.1150607E-002   0.4501290E-002  -0.8852588E-003   0.4779350E-002
    816.9000        0.6701095E-002  -0.8672996E-002  -0.1233799E-002   0.4326827E-002  -0.9686641E-003   0.4622806E-002
    817.0000        0.6574039E-002  -0.8250192E-002  -0.1305367E-002   0.4124739E-002  -0.1040639E-002   0.4438484E-002
    817.1000        0.6440415E-002  -0.7848931E-002  -0.1365157E-002   0.3896188E-002  -0.1100985E-002   0.4227456E-002
    817.2000        0.6301400E-002  -0.7471789E-002  -0.1413199E-002   0.3642599E-002  -0.1149684E-002   0.3991057E-002
    817.3000        0.6158160E-002  -0.7121190E-002  -0.1449679E-002   0.3365635E-002  -0.1186881E-002   0.3730865E-002
    817.4000        0.6011839E-002  -0.6799379E-002  -0.1474910E-002   0.3067174E-002  -0.1212849E-002   0.3448677E-002
    817.5000        0.5863540E-002  -0.6508404E-002  -0.1489302E-002   0.2749274E-002  -0.1227959E-002   0.3146477E-002
    817.6000        0.5714324E-002  -0.6250099E-002  -0.1493334E-002   0.2414140E-002  -0.1232661E-002   0.2826399E-002
    817.7000        0.5565201E-002  -0.6026073E-002  -0.1487535E-002   0.2064085E-002  -0.1227454E-002   0.2490695E-002
    817.8000        0.5417126E-002  -0.5837700E-002  -0.1472461E-002   0.1701486E-002  -0.1212875E-002   0.2141692E-002
    817.9000        0.5270998E-002  -0.5686114E-002  -0.1448686E-002   0.1328749E-002  -0.1189480E-002   0.1781750E-002
    818.0000        0.5127660E-002  -0.5572209E-002  -0.1416788E-002   0.9482618E-003  -0.1157835E-002   0.1413223E-002
    818.1000        0.4987893E-002  -0.5496642E-002  -0.1377340E-002   0.5623596E-003  -0.1118510E-002   0.1038418E-002
    818.2000        0.4852424E-002  -0.5459842E-002  -0.1330909E-002   0.1732872E-003  -0.1072071E-002   0.6595634E-003
    818.3000        0.4721925E-002  -0.5462019E-002  -0.1278046E-002  -0.2168287E-003  -0.1019074E-002   0.2787748E-003
    818.4000        0.4597012E-002  -0.5503176E-002  -0.1219286E-002  -0.6060017E-003  -0.9600633E-003  -0.1019645E-003
    818.5000        0.4478247E-002  -0.5583127E-002  -0.1155141E-002  -0.9923974E-003  -0.8955661E-003  -0.4808182E-003
    818.6000        0.4366146E-002  -0.5701507E-002  -0.1086101E-002  -0.1374337E-002  -0.8260897E-003  -0.8561001E-003
    818.7000        0.4261175E-002  -0.5857794E-002  -0.1012630E-002  -0.1750291E-002  -0.7521189E-003  -0.1226269E-002
    818.8000        0.4163754E-002  -0.6051319E-002  -0.9351639E-003  -0.2118861E-002  -0.6741134E-003  -0.1589913E-002
    818.9000        0.4074261E-002  -0.6281278E-002  -0.8541119E-003  -0.2478762E-002  -0.5925070E-003  -0.1945728E-002
    819.0000        0.3993038E-002  -0.6546742E-002  -0.7698554E-003  -0.2828792E-002  -0.5077064E-003  -0.2292493E-002
    819.1000        0.3920385E-002  -0.6846669E-002  -0.6827497E-003  -0.3167802E-002  -0.4200923E-003  -0.2629037E-002
    819.2000        0.3856572E-002  -0.7179898E-002  -0.5931259E-003  -0.3494670E-002  -0.3300200E-003  -0.2954212E-002
    819.3000        0.3801834E-002  -0.7545161E-002  -0.5012934E-003  -0.3808273E-002  -0.2378222E-003  -0.3266868E-002
    819.4000        0.3756377E-002  -0.7941073E-002  -0.4075443E-003  -0.4107469E-002  -0.1438117E-003  -0.3565831E-002
    819.5000        0.3720380E-002  -0.8366135E-002  -0.3121561E-003  -0.4391088E-002  -0.4828455E-004  -0.3849895E-002
    819.6000        0.3693992E-002  -0.8818731E-002  -0.2153965E-003  -0.4657928E-002   0.4847568E-004  -0.4117816E-002
    819.7000        0.3677337E-002  -0.9297121E-002  -0.1175268E-003  -0.4906761E-002   0.1461945E-003  -0.4368319E-002
    819.8000        0.3670515E-002  -0.9799442E-002  -0.1880515E-004  -0.5136354E-002   0.2446031E-003  -0.4600120E-002
    819.9000        0.3673596E-002  -0.1032371E-001   0.8051096E-004  -0.5345490E-002   0.3434354E-003  -0.4811942E-002
    820.0000        0.3686628E-002  -0.1086782E-001   0.1801639E-003  -0.5532999E-002   0.4424270E-003  -0.5002550E-002
    820.1000        0.3709631E-002  -0.1142955E-001   0.2798966E-003  -0.5697788E-002   0.5413149E-003  -0.5170782E-002
    820.2000        0.3742602E-002  -0.1200659E-001   0.3794554E-003  -0.5838881E-002   0.6398398E-003  -0.5315588E-002
    820.3000        0.3785509E-002  -0.1259651E-001   0.4785956E-003  -0.5955450E-002   0.7377516E-003  -0.5436062E-002
    820.4000        0.3838299E-002  -0.1319684E-001   0.5770906E-003  -0.6046845E-002   0.8348165E-003  -0.5531477E-002
    820.5000        0.3900899E-002  -0.1380503E-001   0.6747432E-003  -0.6112631E-002   0.9308293E-003  -0.5601319E-002
    820.6000        0.3973215E-002  -0.1441850E-001   0.7714016E-003  -0.6152612E-002   0.1025628E-002  -0.5645312E-002
    820.7000        0.4055143E-002  -0.1503469E-001   0.8669777E-003  -0.6166856E-002   0.1119113E-002  -0.5663456E-002
    820.8000        0.4146574E-002  -0.1565103E-001   0.9614680E-003  -0.6155727E-002   0.1211268E-002  -0.5656043E-002
    820.9000        0.4247403E-002  -0.1626501E-001   0.1054975E-002  -0.6119901E-002   0.1302182E-002  -0.5623691E-002
    821.0000        0.4357544E-002  -0.1687422E-001   0.1147729E-002  -0.6060389E-002   0.1392071E-002  -0.5567356E-002
    821.1000        0.4476936E-002  -0.1747634E-001   0.1240100E-002  -0.5978545E-002   0.1481296E-002  -0.5488351E-002
    821.2000        0.4605568E-002  -0.1806924E-001   0.1332613E-002  -0.5876070E-002   0.1570373E-002  -0.5388348E-002
    821.3000        0.4743486E-002  -0.1865094E-001   0.1425938E-002  -0.5754999E-002   0.1659971E-002  -0.5269359E-002
    821.4000        0.4890809E-002  -0.1921970E-001   0.1520877E-002  -0.5617665E-002   0.1750901E-002  -0.5133712E-002
    821.5000        0.5047745E-002  -0.1977401E-001   0.1618331E-002  -0.5466646E-002   0.1844077E-002  -0.4983991E-002
    821.6000        0.5214591E-002  -0.2031266E-001   0.1719251E-002  -0.5304690E-002   0.1940478E-002  -0.4822959E-002
    821.7000        0.5391742E-002  -0.2083468E-001   0.1824577E-002  -0.5134620E-002   0.2041082E-002  -0.4653464E-002
    821.8000        0.5579682E-002  -0.2133941E-001   0.1935168E-002  -0.4959221E-002   0.2146795E-002  -0.4478328E-002
    821.9000        0.5778975E-002  -0.2182644E-001   0.2051730E-002  -0.4781136E-002   0.2258383E-002  -0.4300234E-002
    822.0000        0.5990244E-002  -0.2229563E-001   0.2174751E-002  -0.4602763E-002   0.2376402E-002  -0.4121620E-002
    822.1000        0.6214148E-002  -0.2274705E-001   0.2304450E-002  -0.4426167E-002   0.2501144E-002  -0.3944596E-002
    822.2000        0.6451354E-002  -0.2318097E-001   0.2440742E-002  -0.4253029E-002   0.2632599E-002  -0.3770881E-002
    822.3000        0.6702503E-002  -0.2359781E-001   0.2583223E-002  -0.4084622E-002   0.2770441E-002  -0.3601784E-002
    822.4000        0.6968182E-002  -0.2399809E-001   0.2731184E-002  -0.3921821E-002   0.2914032E-002  -0.3438206E-002
    822.5000        0.7248890E-002  -0.2438238E-001   0.2883634E-002  -0.3765145E-002   0.3062449E-002  -0.3280682E-002
    822.6000        0.7545018E-002  -0.2475133E-001   0.3039347E-002  -0.3614820E-002   0.3214525E-002  -0.3129449E-002
    822.7000        0.7856821E-002  -0.2510556E-001   0.3196910E-002  -0.3470855E-002   0.3368898E-002  -0.2984513E-002
    822.8000        0.8184410E-002  -0.2544571E-001   0.3354786E-002  -0.3333126E-002   0.3524065E-002  -0.2845740E-002
    822.9000        0.8527735E-002  -0.2577239E-001   0.3511368E-002  -0.3201448E-002   0.3678446E-002  -0.2712931E-002
    823.0000        0.8886587E-002  -0.2608619E-001   0.3665035E-002  -0.3075643E-002   0.3830431E-002  -0.2585884E-002
    823.1000        0.9260592E-002  -0.2638771E-001   0.3814199E-002  -0.2955582E-002   0.3978435E-002  -0.2464446E-002
    823.2000        0.9649226E-002  -0.2667750E-001   0.3957354E-002  -0.2841212E-002   0.4120939E-002  -0.2348537E-002
    823.3000        0.1005182E-001  -0.2695614E-001   0.4093104E-002  -0.2732566E-002   0.4256527E-002  -0.2238167E-002
    823.4000        0.1046756E-001  -0.2722421E-001   0.4220199E-002  -0.2629750E-002   0.4383913E-002  -0.2133418E-002
    823.5000        0.1089553E-001  -0.2748229E-001   0.4337549E-002  -0.2532924E-002   0.4501971E-002  -0.2034433E-002
    823.6000        0.1133471E-001  -0.2773100E-001   0.4444244E-002  -0.2442270E-002   0.4609739E-002  -0.1941381E-002
    823.7000        0.1178400E-001  -0.2797095E-001   0.4539556E-002  -0.2357965E-002   0.4706438E-002  -0.1854430E-002
    823.8000        0.1224223E-001  -0.2820280E-001   0.4622943E-002  -0.2280145E-002   0.4791469E-002  -0.1773716E-002
    823.9000        0.1270818E-001  -0.2842720E-001   0.4694042E-002  -0.2208889E-002   0.4864407E-002  -0.1699317E-002
    824.0000        0.1318062E-001  -0.2864480E-001   0.4752661E-002  -0.2144200E-002   0.4925001E-002  -0.1631246E-002
    824.1000        0.1365829E-001  -0.2885626E-001   0.4798763E-002  -0.2086000E-002   0.4973151E-002  -0.1569434E-002
    824.2000        0.1413996E-001  -0.2906221E-001   0.4832449E-002  -0.2034134E-002   0.5008899E-002  -0.1513740E-002
    824.3000        0.1462438E-001  -0.2926329E-001   0.4853944E-002  -0.1988378E-002   0.5032411E-002  -0.1463955E-002
    824.4000        0.1511035E-001  -0.2946008E-001   0.4863569E-002  -0.1948456E-002   0.5043955E-002  -0.1419821E-002
    824.5000        0.1559671E-001  -0.2965316E-001   0.4861730E-002  -0.1914054E-002   0.5043886E-002  -0.1381042E-002
    824.6000        0.1608233E-001  -0.2984307E-001   0.4848898E-002  -0.1884842E-002   0.5032626E-002  -0.1347307E-002
    824.7000        0.1656614E-001  -0.3003029E-001   0.4825588E-002  -0.1860490E-002   0.5010648E-002  -0.1318303E-002
    824.8000        0.1704712E-001  -0.3021532E-001   0.4792351E-002  -0.1840677E-002   0.4978466E-002  -0.1293731E-002
    824.9000        0.1752430E-001  -0.3039857E-001   0.4749756E-002  -0.1825107E-002   0.4936613E-002  -0.1273314E-002
    825.0000        0.1799677E-001  -0.3058047E-001   0.4698382E-002  -0.1813509E-002   0.4885641E-002  -0.1256802E-002
    825.1000        0.1846370E-001  -0.3076140E-001   0.4638813E-002  -0.1805643E-002   0.4826106E-002  -0.1243975E-002
    825.2000        0.1892428E-001  -0.3094172E-001   0.4571625E-002  -0.1801294E-002   0.4758565E-002  -0.1234642E-002
    825.3000        0.1937779E-001  -0.3112177E-001   0.4497389E-002  -0.1800266E-002   0.4683569E-002  -0.1228629E-002
    825.4000        0.1982354E-001  -0.3130187E-001   0.4416664E-002  -0.1802372E-002   0.4601665E-002  -0.1225774E-002
    825.5000        0.2026092E-001  -0.3148234E-001   0.4330000E-002  -0.1807421E-002   0.4513390E-002  -0.1225912E-002
    825.6000        0.2068936E-001  -0.3166345E-001   0.4237938E-002  -0.1815209E-002   0.4419277E-002  -0.1228866E-002
    825.7000        0.2110835E-001  -0.3184546E-001   0.4141014E-002  -0.1825499E-002   0.4319855E-002  -0.1234426E-002
    825.8000        0.2151742E-001  -0.3202862E-001   0.4039764E-002  -0.1838009E-002   0.4215655E-002  -0.1242340E-002
    825.9000        0.2191618E-001  -0.3221313E-001   0.3934728E-002  -0.1852403E-002   0.4107215E-002  -0.1252296E-002
    826.0000        0.2230426E-001  -0.3239915E-001   0.3826464E-002  -0.1868272E-002   0.3995090E-002  -0.1263914E-002
    826.1000        0.2268138E-001  -0.3258682E-001   0.3715552E-002  -0.1885131E-002   0.3879862E-002  -0.1276736E-002
    826.2000        0.2304730E-001  -0.3277619E-001   0.3602607E-002  -0.1902414E-002   0.3762144E-002  -0.1290215E-002
    826.3000        0.2340186E-001  -0.3296729E-001   0.3488290E-002  -0.1919467E-002   0.3642601E-002  -0.1303719E-002
    826.4000        0.2374494E-001  -0.3316005E-001   0.3373319E-002  -0.1935558E-002   0.3521954E-002  -0.1316530E-002
    826.5000        0.2407653E-001  -0.3335434E-001   0.3258480E-002  -0.1949881E-002   0.3400991E-002  -0.1327852E-002
    826.6000        0.2439667E-001  -0.3354994E-001   0.3144631E-002  -0.1961570E-002   0.3280578E-002  -0.1336825E-002
    826.7000        0.2470552E-001  -0.3374654E-001   0.3032709E-002  -0.1969718E-002   0.3161659E-002  -0.1342537E-002
    826.8000        0.2500331E-001  -0.3394374E-001   0.2923726E-002  -0.1973398E-002   0.3045259E-002  -0.1344053E-002
    826.9000        0.2529039E-001  -0.3414104E-001   0.2818762E-002  -0.1971691E-002   0.2932472E-002  -0.1340439E-002
    827.0000        0.2556723E-001  -0.3433787E-001   0.2718943E-002  -0.1963716E-002   0.2824442E-002  -0.1330792E-002
    827.1000        0.2583439E-001  -0.3453355E-001   0.2625419E-002  -0.1948662E-002   0.2722342E-002  -0.1314272E-002
    827.2000        0.2609256E-001  -0.3472734E-001   0.2539316E-002  -0.1925822E-002   0.2627327E-002  -0.1290140E-002
    827.3000        0.2634254E-001  -0.3491843E-001   0.2461695E-002  -0.1894624E-002   0.2540492E-002  -0.1257787E-002
    827.4000        0.2658522E-001  -0.3510597E-001   0.2393489E-002  -0.1854664E-002   0.2462809E-002  -0.1216769E-002
    827.5000        0.2682158E-001  -0.3528907E-001   0.2335445E-002  -0.1805731E-002   0.2395069E-002  -0.1166834E-002
    827.6000        0.2705266E-001  -0.3546682E-001   0.2288057E-002  -0.1747824E-002   0.2337815E-002  -0.1107943E-002
    827.7000        0.2727955E-001  -0.3563834E-001   0.2251518E-002  -0.1681171E-002   0.2291290E-002  -0.1040283E-002
    827.8000        0.2750332E-001  -0.3580278E-001   0.2225673E-002  -0.1606221E-002   0.2255395E-002  -0.9642712E-003
    827.9000        0.2772502E-001  -0.3595933E-001   0.2210007E-002  -0.1523636E-002   0.2229665E-002  -0.8805405E-003
    828.0000        0.2794563E-001  -0.3610728E-001   0.2203644E-002  -0.1434268E-002   0.2213278E-002  -0.7899205E-003
    828.1000        0.2816602E-001  -0.3624599E-001   0.2205386E-002  -0.1339123E-002   0.2205086E-002  -0.6934016E-003
    828.2000        0.2838693E-001  -0.3637495E-001   0.2213769E-002  -0.1239319E-002   0.2203667E-002  -0.5920924E-003
    828.3000        0.2860894E-001  -0.3649374E-001   0.2227138E-002  -0.1136036E-002   0.2207409E-002  -0.4871722E-003
    828.4000        0.2883247E-001  -0.3660208E-001   0.2243734E-002  -0.1030476E-002   0.2214585E-002  -0.3798450E-003
    828.5000        0.2905774E-001  -0.3669980E-001   0.2261772E-002  -0.9238187E-003   0.2223443E-002  -0.2712991E-003
    828.6000        0.2928481E-001  -0.3678684E-001   0.2279510E-002  -0.8171953E-003   0.2232265E-002  -0.1626777E-003
